Voter ID,County,Candidate
16541524,Marsh,Khan
17200785,Bamoo,Correy
19259067,Raffah,Li
14992487,Queen,Khan
11938399,Marsh,O'Tooley
17367648,Marsh,Khan
18120127,Marsh,Khan
12578940,Bamoo,Khan
12207529,Marsh,Khan
13403324,Bamoo,Li
19776212,Marsh,O'Tooley
18759327,Bamoo,Khan
16647571,Marsh,Khan
11474347,Marsh,Khan
13844566,Marsh,Khan
12118551,Marsh,Correy
11149233,Queen,Correy
16965746,Marsh,O'Tooley
10597674,Marsh,Khan
11495343,Marsh,Li
10755442,Marsh,Khan
16182396,Queen,Khan
12809802,Marsh,Khan
18953976,Marsh,Khan
12075373,Bamoo,Khan
10150310,Marsh,Khan
15440244,Marsh,Khan
13747960,Marsh,Correy
14658612,Queen,Khan
12905353,Marsh,Khan
15073604,Marsh,O'Tooley
10471646,Marsh,Li
17808000,Marsh,Li
11498630,Marsh,Khan
12215548,Marsh,Li
10789005,Raffah,Correy
14835063,Marsh,Li
18168691,Marsh,Correy
18160084,Marsh,Li
15382797,Bamoo,Khan
11949170,Marsh,Li
17442422,Marsh,Correy
14676481,Queen,Correy
11842087,Queen,Khan
18022110,Queen,Khan
15134289,Marsh,Correy
15463336,Bamoo,Khan
15183003,Queen,Khan
12314362,Queen,Correy
16176829,Queen,Li
13909891,Marsh,Li
10150825,Queen,Correy
13105135,Marsh,Khan
17804385,Marsh,Correy
13453471,Marsh,Correy
17796711,Marsh,Correy
16587269,Queen,Khan
16176206,Raffah,Khan
15467665,Marsh,Khan
17422271,Marsh,Correy
18779999,Marsh,Khan
14688308,Queen,Li
10745936,Bamoo,Khan
13744459,Marsh,Correy
16249520,Queen,Khan
18824994,Marsh,Khan
15320649,Marsh,Li
16212919,Marsh,Correy
16226953,Marsh,Khan
17497692,Marsh,Li
12267531,Bamoo,Correy
15755118,Marsh,Khan
16421490,Marsh,Khan
18554184,Marsh,Khan
13937013,Marsh,Li
13613870,Bamoo,Correy
18079362,Queen,Khan
14283319,Marsh,Khan
11978898,Marsh,Correy
14900657,Raffah,Khan
10440869,Marsh,Li
13782418,Marsh,Khan
15350764,Marsh,Khan
11029100,Queen,Li
13566962,Queen,Khan
14731405,Marsh,Khan
13964240,Marsh,Khan
16235081,Marsh,Li
13138461,Marsh,Khan
13827633,Queen,Khan
19523029,Queen,Khan
16954367,Marsh,Khan
15907275,Queen,Khan
10581420,Queen,Khan
16872170,Marsh,Correy
14276456,Queen,Correy
19363142,Bamoo,Khan
11435882,Marsh,O'Tooley
14658903,Marsh,Khan
19089715,Marsh,Khan
11490788,Marsh,Khan
18781573,Marsh,Khan
12829658,Marsh,Correy
14241194,Marsh,Correy
11507865,Marsh,Khan
14482047,Queen,Khan
15555359,Trandee,Khan
14804695,Marsh,Khan
15999835,Queen,Correy
10573407,Raffah,Correy
10506288,Marsh,Correy
12649364,Queen,Correy
14858322,Marsh,Khan
11124652,Marsh,Khan
10476357,Marsh,Correy
11150747,Queen,Correy
10704169,Marsh,Khan
16634599,Marsh,Khan
16768353,Marsh,Khan
16729553,Marsh,Khan
14442024,Marsh,Correy
15741716,Trandee,Khan
17057640,Marsh,Li
13799446,Marsh,Correy
12901326,Marsh,Correy
17403733,Marsh,Khan
19917416,Marsh,Khan
19599281,Queen,Khan
18828222,Bamoo,Khan
18706219,Queen,Khan
12523877,Queen,Khan
18544678,Queen,Khan
18908487,Queen,Khan
13012160,Marsh,Khan
15302677,Marsh,Khan
12379957,Raffah,Khan
15194514,Marsh,Khan
16212401,Marsh,Khan
14325346,Marsh,Correy
19570943,Queen,Correy
17824617,Marsh,Khan
10694292,Marsh,Khan
13819323,Trandee,Li
18149210,Queen,Correy
16114268,Trandee,O'Tooley
15006178,Marsh,Khan
11961822,Trandee,Khan
14955508,Bamoo,Khan
17076377,Marsh,Khan
19240320,Marsh,Li
16575172,Marsh,Khan
10884870,Marsh,Khan
11594521,Queen,Khan
14470079,Marsh,Khan
15169677,Marsh,Khan
10826345,Marsh,Khan
15987370,Marsh,Correy
16871736,Marsh,Khan
17055661,Marsh,Li
19845024,Marsh,Khan
13417574,Marsh,Khan
11821239,Marsh,Khan
13402698,Marsh,Khan
18906234,Marsh,Khan
16450197,Marsh,Khan
10911164,Bamoo,Khan
16120940,Bamoo,Khan
10305618,Marsh,Khan
10325382,Raffah,Khan
15520988,Marsh,Correy
12112235,Queen,Khan
18424271,Marsh,Khan
15503210,Queen,Khan
17117561,Marsh,Correy
17232098,Marsh,Khan
12850751,Queen,Li
12296311,Queen,Khan
10876359,Bamoo,Correy
10253946,Marsh,Khan
19581525,Queen,Khan
18219921,Bamoo,Khan
15193097,Marsh,Khan
14901885,Queen,Khan
11050649,Marsh,Khan
10025676,Marsh,Khan
11081330,Raffah,Khan
17407759,Queen,Correy
16582008,Marsh,Khan
19070107,Marsh,Correy
14122655,Queen,Correy
10252291,Marsh,Khan
10647304,Marsh,Khan
13080475,Marsh,Khan
19026282,Queen,Khan
10307781,Marsh,Li
15999941,Queen,Khan
17473153,Marsh,Khan
16475122,Queen,Correy
18290806,Queen,Correy
14445894,Marsh,Khan
11430963,Marsh,Khan
18929746,Marsh,Khan
14592002,Bamoo,Li
19837024,Bamoo,Khan
13175182,Marsh,Khan
18034103,Marsh,Khan
12344412,Marsh,Li
10094416,Marsh,Correy
17337992,Bamoo,Correy
17915921,Marsh,Khan
16064446,Marsh,Khan
15281706,Marsh,Correy
16227498,Marsh,Khan
12342375,Marsh,Correy
15278500,Raffah,Khan
10036369,Bamoo,Li
13201634,Marsh,Khan
15774332,Queen,Li
17474668,Marsh,Khan
18703791,Queen,Correy
18121480,Marsh,Khan
16318065,Marsh,Khan
18555991,Marsh,Khan
10473182,Queen,O'Tooley
13176587,Queen,Correy
12261236,Marsh,Correy
16234637,Bamoo,Khan
10624497,Queen,Li
19359116,Marsh,Correy
13680542,Marsh,Khan
10911520,Marsh,Correy
18933289,Marsh,Khan
18792073,Marsh,Khan
12854057,Marsh,Correy
16890666,Bamoo,Khan
10379929,Marsh,Khan
17825743,Marsh,Khan
17883860,Bamoo,Khan
10825845,Marsh,Khan
13312771,Marsh,Khan
19779148,Marsh,Correy
19163186,Marsh,Li
16814716,Queen,Li
19120287,Queen,Khan
19501096,Queen,Khan
12964400,Marsh,Correy
12018833,Bamoo,Khan
18717102,Queen,Khan
16421791,Marsh,Li
19878414,Marsh,Khan
10732390,Marsh,Correy
17178436,Marsh,Khan
14571450,Marsh,Correy
15643528,Marsh,Khan
11770769,Marsh,Khan
14861816,Marsh,Khan
13810176,Marsh,Khan
18211788,Marsh,Khan
10115559,Marsh,Li
19151083,Marsh,Khan
15774962,Marsh,Khan
16247803,Marsh,Khan
17388795,Queen,Khan
11475775,Marsh,Khan
10757233,Bamoo,Khan
10234265,Marsh,Khan
11656116,Marsh,Khan
13238415,Bamoo,Khan
19679412,Marsh,Khan
16792385,Marsh,Khan
18990764,Bamoo,Khan
15427272,Marsh,Khan
19633071,Marsh,Li
14929857,Marsh,Khan
18525934,Marsh,Khan
17876218,Bamoo,Li
14556346,Marsh,Khan
15762974,Marsh,Khan
14629711,Queen,Correy
11192815,Marsh,Khan
14436965,Marsh,Khan
15976246,Marsh,Khan
13151438,Marsh,Khan
10547775,Bamoo,Khan
15015678,Marsh,Khan
12640278,Marsh,Khan
11786322,Marsh,Khan
18853496,Marsh,Li
12735632,Raffah,Khan
15329985,Marsh,Khan
14588390,Marsh,Khan
13830932,Marsh,Khan
19694557,Marsh,Khan
11843050,Marsh,Khan
13837702,Marsh,Khan
12884959,Marsh,Khan
16721929,Queen,Khan
11668310,Marsh,Khan
14360007,Raffah,Khan
13945302,Marsh,Correy
10258860,Queen,Khan
14379946,Trandee,Correy
14361373,Marsh,Li
14728362,Marsh,Li
18468714,Queen,Correy
13833259,Queen,Khan
16657219,Marsh,Khan
18925355,Marsh,Correy
19049601,Marsh,Correy
10718249,Marsh,Khan
19423944,Queen,Correy
12673643,Bamoo,Khan
16509567,Bamoo,Khan
12101011,Queen,Li
16239307,Marsh,Correy
16983474,Marsh,Khan
12817041,Marsh,Correy
19331103,Marsh,Khan
11753139,Bamoo,Correy
19374432,Marsh,O'Tooley
11233195,Marsh,Khan
12649411,Marsh,Li
15098596,Marsh,Correy
15836867,Marsh,Correy
11127913,Marsh,Khan
12650512,Marsh,Correy
15848572,Queen,Khan
16230826,Marsh,Khan
18933559,Marsh,Khan
16450232,Bamoo,Khan
15212932,Marsh,Khan
18130396,Marsh,Correy
13121118,Queen,Khan
19289847,Marsh,Correy
11388038,Marsh,Correy
18904982,Marsh,Correy
17171500,Bamoo,Khan
13285417,Marsh,Khan
13373510,Marsh,Khan
16703935,Marsh,Khan
12288349,Raffah,Khan
13134428,Marsh,Correy
13694431,Queen,Li
16759118,Queen,Khan
10344153,Trandee,Khan
19138201,Marsh,Li
16213323,Marsh,Khan
18882818,Marsh,Li
11129589,Marsh,Khan
12050344,Marsh,Khan
16920526,Marsh,Khan
17292363,Queen,Li
18562709,Queen,Khan
18091832,Marsh,Khan
18406314,Marsh,Correy
15713779,Marsh,Khan
12744203,Marsh,Khan
11579136,Marsh,Khan
14396429,Queen,Khan
16539269,Marsh,Khan
17955769,Marsh,Li
15676722,Marsh,Khan
17850975,Queen,Li
11548096,Marsh,Khan
13013820,Bamoo,Khan
10416148,Queen,Khan
19808861,Trandee,Correy
11688998,Marsh,Khan
10773336,Marsh,Khan
17519027,Marsh,Khan
14821704,Marsh,Li
16780420,Queen,Correy
19742378,Queen,Khan
14199657,Marsh,Correy
19707457,Marsh,Khan
16369506,Raffah,Li
12159821,Marsh,Correy
18831977,Marsh,Li
19350592,Marsh,Correy
14019942,Queen,Correy
14801028,Bamoo,Khan
16359345,Bamoo,Li
17555463,Marsh,Khan
19665356,Marsh,Li
18810818,Marsh,Khan
12271445,Bamoo,Correy
19656351,Marsh,Khan
15716796,Raffah,Khan
10615531,Marsh,Khan
14019603,Marsh,Correy
15205047,Marsh,Khan
12307673,Bamoo,Khan
17593450,Bamoo,Khan
16011314,Marsh,Khan
14198434,Marsh,Khan
11772095,Marsh,Khan
16481509,Marsh,Khan
10779323,Marsh,Li
19916685,Marsh,Khan
15279389,Marsh,Li
14787125,Marsh,Correy
13555363,Marsh,Correy
10587596,Marsh,Khan
11642019,Marsh,Correy
10631410,Marsh,Khan
11672249,Marsh,Khan
12236554,Queen,Khan
19746536,Queen,Khan
11247592,Marsh,Khan
10886064,Marsh,Khan
18371517,Marsh,Khan
11217458,Queen,Khan
15532212,Marsh,O'Tooley
19913968,Marsh,Khan
19431022,Marsh,Khan
10481463,Marsh,Khan
15090414,Marsh,Khan
10200057,Marsh,Khan
15903680,Queen,Khan
11596987,Marsh,O'Tooley
17791403,Queen,Li
17213854,Marsh,Khan
19806974,Marsh,Khan
10874183,Marsh,Khan
13230381,Raffah,Khan
11046769,Raffah,Khan
11746213,Raffah,Khan
17829671,Queen,Khan
15837801,Marsh,Khan
17206165,Marsh,Khan
15231496,Marsh,Khan
16336696,Bamoo,Khan
10676591,Bamoo,Correy
15988777,Marsh,Khan
14890213,Marsh,Khan
17056623,Marsh,Khan
19918597,Bamoo,Khan
17649504,Bamoo,Khan
16535839,Queen,Li
11120054,Queen,Khan
19859824,Marsh,Khan
16920159,Marsh,Khan
19677787,Marsh,Khan
18117413,Marsh,Khan
12418479,Marsh,Khan
11769951,Bamoo,Khan
10362740,Marsh,Khan
10119989,Trandee,Correy
10699530,Marsh,Correy
12866006,Queen,Khan
12498885,Trandee,Correy
12911818,Marsh,Khan
16598852,Queen,Li
10213796,Marsh,Correy
16136944,Marsh,Correy
11423542,Raffah,Correy
17368684,Marsh,Khan
11515054,Marsh,Correy
13306118,Queen,Khan
11788968,Queen,Li
18645128,Marsh,Khan
18452052,Queen,Khan
17542527,Marsh,Correy
16193333,Queen,Khan
19430335,Queen,Correy
16807068,Trandee,Khan
17351555,Marsh,Correy
19630850,Marsh,Li
19899699,Queen,Khan
18232813,Marsh,Khan
11006096,Marsh,Khan
10470248,Marsh,Khan
18385490,Marsh,Khan
11631299,Marsh,Khan
10204867,Marsh,Khan
14962827,Marsh,O'Tooley
19814880,Marsh,Khan
13134316,Marsh,Li
13588264,Bamoo,Li
19641211,Marsh,Khan
13032918,Bamoo,Correy
15271629,Queen,Khan
17069694,Marsh,Khan
19145850,Bamoo,Khan
18671467,Marsh,Correy
10682140,Marsh,Khan
12410527,Marsh,Khan
13575518,Marsh,Khan
17597347,Marsh,Correy
15769582,Marsh,O'Tooley
11576303,Marsh,Khan
18124385,Marsh,Khan
18710256,Marsh,Khan
16057198,Queen,Khan
12411523,Queen,Khan
16268515,Queen,Khan
16894326,Queen,Correy
17502182,Marsh,Khan
12271507,Marsh,Li
16506193,Marsh,Khan
16670704,Marsh,Correy
12740084,Queen,Li
11970265,Marsh,Khan
18287910,Marsh,Li
10805220,Queen,Correy
10728787,Marsh,Khan
12576041,Marsh,Khan
15366122,Marsh,Correy
17923018,Marsh,Correy
11018867,Marsh,Khan
11756285,Marsh,Correy
18161111,Marsh,Khan
14349480,Queen,Khan
17256331,Marsh,Khan
15777500,Marsh,Correy
19222249,Marsh,Khan
16443845,Marsh,Li
15643193,Marsh,Khan
12051308,Queen,Correy
16904858,Queen,Khan
19795415,Marsh,Khan
12527397,Marsh,Li
11860968,Queen,Correy
12859659,Marsh,Li
11496918,Queen,Correy
16954836,Marsh,Li
12339441,Marsh,Li
10512113,Queen,Li
14111522,Queen,Khan
12314274,Marsh,Correy
17460398,Marsh,Khan
16271938,Queen,Khan
19826082,Marsh,Correy
17629777,Marsh,Correy
18784617,Marsh,Li
13001068,Marsh,Khan
15568750,Marsh,Li
10943489,Queen,Correy
15997061,Marsh,Khan
13457687,Queen,Khan
11494993,Marsh,Khan
19171195,Marsh,Khan
10070950,Queen,Khan
17026525,Marsh,Khan
15486738,Trandee,Khan
18639454,Bamoo,Correy
18910644,Marsh,Khan
10651146,Bamoo,Khan
13154924,Marsh,Khan
19958204,Marsh,Khan
14694540,Queen,Correy
13496270,Queen,Li
10209291,Bamoo,Khan
12018320,Marsh,Li
16829782,Marsh,Correy
18836110,Marsh,Li
11301741,Marsh,Khan
11467640,Bamoo,Khan
16226469,Queen,Khan
13897347,Marsh,Correy
16810394,Queen,Correy
11130843,Marsh,Correy
15854284,Marsh,Khan
10159413,Marsh,Khan
12794982,Marsh,Khan
13439159,Marsh,Li
16114607,Marsh,Correy
16509990,Marsh,Khan
11477650,Bamoo,Correy
16500405,Marsh,Khan
13984047,Marsh,Khan
11493500,Marsh,Khan
13430158,Marsh,Khan
12766283,Marsh,Correy
19706971,Marsh,Khan
17216816,Queen,Correy
15844182,Queen,Correy
14350704,Marsh,Li
15932428,Marsh,Correy
13410745,Marsh,O'Tooley
10760294,Marsh,Khan
19374353,Queen,Khan
16385594,Queen,Khan
18406426,Bamoo,Khan
14693928,Marsh,Khan
14109129,Marsh,Khan
19278372,Marsh,Khan
15470963,Queen,Correy
14904201,Bamoo,Correy
13881844,Trandee,Khan
11723891,Marsh,O'Tooley
10467230,Marsh,Correy
18790569,Queen,Khan
19509343,Queen,Khan
13981417,Bamoo,Khan
19683756,Queen,Li
18251536,Marsh,Khan
13826500,Queen,Li
11966365,Marsh,Khan
19924755,Queen,Correy
18394810,Raffah,Khan
19755922,Marsh,Khan
10823488,Marsh,Khan
17701279,Marsh,Li
17663440,Queen,Khan
18132989,Marsh,Correy
16761337,Raffah,Correy
18875223,Marsh,Khan
17853150,Marsh,O'Tooley
12018006,Marsh,Correy
19038837,Queen,Khan
15121767,Marsh,Khan
15315959,Marsh,Khan
10545931,Marsh,Khan
14895852,Marsh,Correy
19345275,Marsh,Khan
19303456,Marsh,Khan
16949621,Queen,Khan
11479969,Marsh,Correy
13560346,Marsh,Khan
17378427,Marsh,Li
11969356,Queen,Khan
15544143,Marsh,Correy
10985816,Marsh,Khan
18415052,Raffah,Khan
11099968,Marsh,Khan
16300056,Raffah,Li
11874174,Raffah,Khan
13272753,Marsh,Correy
19031185,Marsh,Khan
17727617,Marsh,Khan
19462264,Marsh,Li
18860768,Marsh,Khan
12819470,Marsh,Khan
14095187,Marsh,Khan
15384452,Queen,Khan
16587676,Marsh,Correy
19990479,Bamoo,Khan
14065305,Marsh,Khan
13880735,Marsh,Khan
12283607,Marsh,Li
13722735,Marsh,Khan
18502814,Marsh,Khan
18781822,Marsh,Khan
16505389,Queen,Khan
16835120,Marsh,Khan
15837957,Marsh,Correy
18243944,Queen,Khan
14967997,Marsh,Khan
17595618,Raffah,Correy
12572036,Marsh,Khan
17910674,Marsh,Khan
13225986,Queen,Correy
17023109,Trandee,Khan
18956383,Queen,Khan
17652129,Marsh,Correy
16477768,Marsh,Khan
17153795,Queen,Correy
19258894,Marsh,Khan
18183297,Marsh,Khan
14180940,Marsh,Khan
15461819,Bamoo,Khan
10626349,Bamoo,Khan
18487797,Marsh,Li
15442353,Bamoo,Khan
18761154,Bamoo,Khan
16272894,Marsh,Li
10715064,Marsh,Correy
11283488,Marsh,Khan
12818465,Marsh,Khan
10552846,Queen,Khan
14594629,Marsh,Correy
16454419,Marsh,Khan
19692968,Marsh,Li
13722488,Marsh,Correy
13849911,Marsh,Khan
13845803,Marsh,Khan
16331138,Marsh,Khan
14432289,Marsh,Khan
14438953,Bamoo,Khan
11281744,Bamoo,Khan
14785353,Marsh,Li
17905509,Marsh,Khan
18432455,Queen,Khan
15678815,Queen,Li
12146898,Bamoo,Khan
13367872,Marsh,Khan
16999409,Queen,Khan
13639159,Marsh,Khan
10216357,Marsh,Khan
15057758,Bamoo,Khan
10692795,Marsh,Khan
12686582,Queen,Li
19333283,Marsh,Khan
11829176,Marsh,Correy
13948228,Queen,Khan
15289915,Bamoo,Khan
14943501,Bamoo,Khan
19907694,Queen,Correy
16554424,Marsh,Li
12306427,Bamoo,Khan
15314066,Marsh,Li
18846660,Marsh,Li
13771921,Marsh,Khan
15404959,Marsh,Khan
14202464,Marsh,Khan
17528656,Marsh,Li
16709571,Bamoo,Khan
16882193,Marsh,O'Tooley
16409064,Marsh,Khan
16317406,Marsh,Khan
16079824,Marsh,Correy
12825748,Queen,Khan
15932523,Bamoo,Correy
16134734,Queen,Khan
15335502,Marsh,Khan
18304369,Queen,Correy
18544072,Marsh,Li
13440894,Queen,Khan
15589578,Queen,Khan
15171169,Marsh,Khan
13340742,Marsh,Khan
10923104,Marsh,Khan
14082428,Queen,Correy
10339061,Marsh,Correy
18829577,Marsh,Khan
15018649,Marsh,Khan
15066112,Marsh,Correy
14656478,Marsh,Khan
18457697,Queen,Khan
19778816,Marsh,Khan
10122843,Marsh,Li
16888117,Queen,Correy
12187809,Marsh,Khan
14261312,Marsh,Khan
11949514,Bamoo,Khan
16093572,Marsh,Khan
14426719,Marsh,Correy
16195518,Marsh,Li
10675658,Marsh,Khan
16821875,Marsh,Khan
14063114,Marsh,Khan
12311293,Bamoo,Correy
14162247,Marsh,Correy
15279694,Queen,Khan
18245224,Marsh,Khan
15259677,Marsh,Khan
17023975,Queen,Khan
19396918,Marsh,Khan
10782189,Marsh,Correy
15921408,Marsh,Li
11839140,Marsh,Khan
19082947,Marsh,Khan
12576611,Marsh,Khan
10034806,Marsh,Khan
17769283,Bamoo,Khan
12339003,Marsh,Correy
19088704,Marsh,Correy
19447668,Marsh,Khan
14230599,Raffah,Khan
19203988,Marsh,Khan
15500102,Marsh,Correy
16187993,Marsh,Khan
18466789,Queen,Li
19430391,Marsh,Khan
15977125,Marsh,Li
15456563,Trandee,Khan
11194746,Marsh,Correy
15691268,Queen,Correy
17481312,Queen,Li
14549990,Queen,Khan
17930279,Marsh,Correy
19561089,Queen,Khan
13319334,Bamoo,Khan
12728606,Marsh,Khan
12555073,Queen,Li
17916117,Marsh,Khan
16383150,Marsh,Correy
18186103,Queen,Khan
18826378,Bamoo,Correy
13947431,Marsh,Khan
11759615,Bamoo,Correy
19394915,Marsh,Khan
18799365,Raffah,Khan
12941609,Marsh,Correy
19620364,Marsh,Khan
19862335,Marsh,Khan
16233222,Bamoo,Correy
10110743,Marsh,Khan
18236013,Marsh,Khan
15063260,Bamoo,Khan
19908147,Raffah,Khan
11487629,Bamoo,Khan
11997287,Queen,Khan
13355011,Trandee,Khan
18052739,Queen,Correy
10797134,Marsh,Khan
13688341,Marsh,Khan
19113855,Marsh,Khan
18334123,Queen,Khan
17734798,Bamoo,Correy
15489062,Queen,Li
15638217,Marsh,Khan
19108262,Marsh,Khan
11326330,Marsh,Khan
10898317,Queen,Khan
10218632,Marsh,Khan
14617928,Marsh,Khan
17077149,Trandee,Khan
16036228,Queen,O'Tooley
16971338,Marsh,Li
17589660,Marsh,Correy
18229621,Queen,Khan
15252998,Marsh,Li
19284540,Bamoo,Khan
18130674,Marsh,O'Tooley
10604754,Marsh,Khan
19812618,Queen,O'Tooley
10980925,Marsh,Khan
10257535,Marsh,Li
19525785,Queen,Correy
14674501,Marsh,Khan
12480843,Marsh,Li
11564549,Marsh,Li
11013841,Bamoo,Khan
12669764,Marsh,Khan
16660473,Marsh,Li
14476985,Marsh,Khan
10222075,Bamoo,Correy
15053656,Marsh,Khan
13198119,Queen,Li
11797319,Marsh,Correy
11488425,Marsh,Khan
19369630,Bamoo,Khan
15582545,Marsh,O'Tooley
16023228,Marsh,Li
17475375,Marsh,Li
16548863,Bamoo,Correy
14480670,Queen,Correy
10100366,Queen,Khan
11692542,Marsh,Khan
15379458,Marsh,Khan
11110124,Marsh,Khan
16172424,Bamoo,Li
16034445,Queen,Khan
15657709,Marsh,Khan
19853963,Marsh,Correy
14914062,Marsh,Khan
12108258,Bamoo,Khan
10040492,Marsh,Khan
19454643,Marsh,Khan
16056927,Marsh,Khan
15241689,Marsh,Khan
18467088,Marsh,Khan
12815046,Bamoo,Khan
19775188,Queen,Li
15506324,Queen,Khan
18125645,Marsh,Li
17426810,Queen,Khan
12284697,Marsh,Khan
16658392,Marsh,Khan
19975351,Marsh,Khan
10982026,Queen,Khan
17807609,Marsh,Khan
11143303,Marsh,Khan
14505673,Bamoo,O'Tooley
16096475,Raffah,Khan
18752642,Marsh,Li
12266998,Bamoo,Correy
14913757,Marsh,Khan
19299557,Marsh,Correy
12865575,Marsh,Khan
11669962,Marsh,Khan
18514465,Marsh,Khan
16510212,Raffah,Khan
14356221,Marsh,Correy
16808320,Bamoo,Li
12778725,Bamoo,Khan
12592818,Marsh,Khan
10437683,Marsh,Khan
15625322,Marsh,O'Tooley
18829636,Marsh,O'Tooley
14357661,Queen,Khan
15516374,Marsh,Li
16342166,Marsh,Correy
13758924,Marsh,Khan
17013811,Marsh,Correy
14584596,Marsh,Khan
16421429,Marsh,Khan
18732776,Marsh,Correy
17681036,Queen,Correy
16795591,Marsh,Khan
12931898,Marsh,Khan
10725436,Marsh,Li
16753025,Queen,Khan
18640292,Marsh,Khan
18728552,Marsh,Khan
14538551,Marsh,Khan
17390333,Marsh,Khan
12055825,Raffah,Khan
14204267,Queen,Correy
13406093,Queen,Khan
16523208,Marsh,Correy
14700981,Queen,Li
18698482,Marsh,Khan
17768964,Marsh,Li
16214627,Marsh,Khan
18640489,Queen,Khan
11096562,Marsh,Khan
16594642,Bamoo,Khan
12044835,Marsh,Correy
13897284,Marsh,Khan
16736226,Queen,Khan
12204604,Bamoo,Correy
19468625,Marsh,Khan
19954512,Marsh,Khan
10057047,Queen,Khan
17678444,Marsh,Khan
13838417,Marsh,Khan
16979156,Marsh,Khan
13842777,Queen,Khan
18540704,Marsh,Li
18176776,Marsh,Khan
16951225,Marsh,Khan
14280406,Marsh,Khan
18686998,Bamoo,Khan
13022709,Marsh,Khan
14209389,Queen,Li
17727896,Marsh,Correy
13099154,Marsh,Li
11631446,Marsh,Khan
16740608,Marsh,Khan
11405243,Marsh,Khan
16511501,Marsh,Li
17304294,Marsh,Khan
15571398,Marsh,Li
16265757,Marsh,Khan
11419488,Marsh,Khan
14793152,Marsh,Khan
12733737,Marsh,Khan
11722796,Raffah,Khan
17839380,Marsh,Correy
10006772,Trandee,Khan
18655528,Marsh,Correy
16430051,Marsh,Khan
11299428,Marsh,Khan
16177422,Marsh,Khan
10529689,Marsh,Khan
15728621,Queen,Li
19764933,Marsh,Correy
12331238,Marsh,Khan
12567518,Queen,Khan
12150445,Marsh,Khan
13325442,Marsh,Li
13299981,Marsh,Khan
14107484,Marsh,Khan
12421014,Marsh,Khan
15672765,Trandee,Khan
14765281,Queen,Khan
10202739,Marsh,Khan
13914418,Marsh,Khan
13766711,Queen,Li
19668127,Marsh,Khan
14887851,Bamoo,Li
17491694,Trandee,Khan
10536953,Marsh,Khan
11917382,Marsh,O'Tooley
10811462,Marsh,Khan
17962163,Queen,Khan
19419929,Marsh,Khan
15430976,Queen,Correy
13868555,Queen,Khan
17730522,Queen,Khan
13829491,Marsh,Li
12014611,Marsh,Li
16392719,Queen,Li
11349906,Bamoo,Khan
17624719,Marsh,Correy
15770703,Marsh,Correy
13453524,Bamoo,Khan
10338976,Marsh,Khan
14494498,Queen,Correy
19559758,Bamoo,Li
16386840,Marsh,Li
13937061,Queen,Khan
14856453,Bamoo,Khan
13348196,Marsh,Li
15629838,Bamoo,Khan
19228460,Marsh,Khan
15341861,Marsh,Khan
15728024,Marsh,Correy
13897890,Marsh,Li
15184709,Marsh,Correy
19782278,Marsh,Khan
15334816,Marsh,Khan
10336053,Marsh,Correy
12633008,Bamoo,Khan
10415260,Queen,Li
12196142,Marsh,Khan
19770026,Marsh,Khan
10646725,Marsh,Correy
15378976,Marsh,Li
17200494,Queen,Correy
16581862,Marsh,Khan
18076930,Marsh,Khan
13235948,Queen,Correy
11051511,Marsh,Khan
11050721,Marsh,Khan
17541119,Marsh,Khan
13216808,Marsh,Correy
15052137,Raffah,Li
19740102,Marsh,Correy
13980072,Marsh,Khan
11056146,Queen,Khan
12692978,Marsh,Khan
11835195,Marsh,Correy
15438818,Bamoo,Khan
13223437,Marsh,Khan
15060556,Bamoo,Khan
14363673,Marsh,Khan
19120234,Marsh,Li
15707021,Queen,Khan
10126577,Marsh,Khan
12562257,Trandee,Li
14600830,Marsh,Li
12706034,Marsh,Khan
12675055,Bamoo,Correy
10806273,Marsh,Khan
15636387,Marsh,Khan
10356369,Bamoo,Correy
17736250,Queen,Correy
10133431,Marsh,Correy
17875584,Queen,Correy
18675736,Marsh,Khan
18049441,Marsh,Khan
18995138,Raffah,Khan
14526906,Queen,Khan
11156823,Marsh,Khan
15953406,Marsh,Khan
10933418,Marsh,Li
18835101,Trandee,Khan
13121724,Marsh,Li
12752823,Marsh,Khan
10398471,Marsh,Correy
16150191,Marsh,Correy
10142030,Marsh,Khan
18583341,Marsh,Khan
17857150,Marsh,Khan
18678173,Queen,Khan
12902914,Bamoo,Khan
12494680,Marsh,Khan
15079854,Bamoo,Li
16928702,Marsh,Correy
16275894,Marsh,Correy
12618205,Bamoo,Correy
19198246,Queen,Correy
11303421,Queen,Correy
16387877,Marsh,Khan
12340258,Marsh,Khan
15733432,Raffah,Correy
18982338,Marsh,Correy
16985789,Queen,Khan
19378451,Queen,Khan
15786052,Marsh,Correy
14283125,Bamoo,Khan
13327870,Marsh,Li
13032032,Queen,Khan
11120423,Marsh,O'Tooley
18341591,Raffah,Khan
19784621,Queen,Khan
12600804,Queen,Khan
10309157,Marsh,Khan
12475184,Raffah,Correy
18640188,Marsh,Khan
14874255,Trandee,Khan
16810691,Marsh,Khan
14307165,Marsh,Khan
16614098,Marsh,Khan
14479422,Marsh,O'Tooley
19403087,Queen,Correy
13732982,Marsh,Khan
13930356,Marsh,Khan
18699103,Bamoo,Khan
12035386,Marsh,Khan
15944353,Bamoo,Khan
10320770,Marsh,Khan
17884927,Marsh,Li
10558789,Marsh,Correy
